-0.000280,-0.000255,0.916063,0.009517,-0.010695,0.012268,0.999822,0.160792,-0.000227,0.147438,-0.394787,0.298182,0.000377,0.146827,0.019720,0.291706,-0.410198,0.302355,0.037853,0.011691,0.005028,0.089290,1.570800,0.162537,-1.400000,0.146443,0.098216,1.570800,0.108219,-1.400000,0.071298
0.000558,-0.000366,0.915744,0.009343,-0.015535,0.014188,0.999735,0.147412,0.000407,0.148508,-0.393670,0.304538,-0.000435,0.133144,0.021332,0.305777,-0.409291,0.310249,0.037663,0.009180,0.005773,0.082637,1.570800,0.174006,-1.400000,0.119424,0.093712,1.570800,0.134404,-1.400000,0.031925
0.001403,-0.000485,0.915633,0.009078,-0.019342,0.016072,0.999643,0.138051,0.000522,0.145255,-0.392986,0.305899,-0.000739,0.123177,0.021386,0.310939,-0.408472,0.311013,0.037379,0.006841,0.006400,0.075944,1.570800,0.192924,-1.400000,0.093845,0.087182,1.570800,0.179160,-1.400000,-0.005109
0.002311,-0.000634,0.915594,0.008818,-0.022188,0.017450,0.999563,0.130842,0.000776,0.142377,-0.392349,0.306682,-0.001028,0.115494,0.021026,0.314150,-0.407570,0.310789,0.037265,0.004343,0.007065,0.069726,1.570800,0.217891,-1.400000,0.068608,0.077100,1.570800,0.234366,-1.400000,-0.045983
0.003243,-0.000822,0.915575,0.008525,-0.024257,0.018328,0.999501,0.125243,0.001382,0.140414,-0.391970,0.307630,-0.001464,0.109577,0.020304,0.316283,-0.406622,0.310327,0.037358,0.001500,0.007627,0.063588,1.570800,0.248385,-1.400000,0.043181,0.063421,1.570800,0.295062,-1.400000,-0.092030
0.004175,-0.001039,0.915561,0.008182,-0.025749,0.018797,0.999458,0.120963,0.002341,0.139237,-0.392080,0.308880,-0.002031,0.104874,0.019241,0.317600,-0.405498,0.309703,0.037613,-0.001578,0.008034,0.054930,1.570800,0.282039,-1.400000,0.018072,0.046025,1.570800,0.357386,-1.400000,-0.142620
0.005092,-0.001269,0.915555,0.007844,-0.026803,0.019054,0.999428,0.117592,0.003384,0.138563,-0.392260,0.310161,-0.002634,0.101038,0.018077,0.318455,-0.404228,0.309020,0.037900,-0.004616,0.008277,0.043571,1.570800,0.317856,-1.400000,-0.006994,0.029065,1.570800,0.422293,-1.400000,-0.191214
0.005984,-0.001504,0.915557,0.007555,-0.027501,0.019199,0.999409,0.114770,0.004310,0.138040,-0.391977,0.311174,-0.003250,0.097889,0.016980,0.319053,-0.402932,0.308371,0.038172,-0.007445,0.008471,0.029819,1.570800,0.355691,-1.400000,-0.031977,0.014829,1.570800,0.491227,-1.400000,-0.233932
0.006842,-0.001744,0.915560,0.007297,-0.027948,0.019293,0.999397,0.112462,0.005186,0.137680,-0.391614,0.312071,-0.003873,0.095343,0.015957,0.319523,-0.401844,0.307893,0.038421,-0.010235,0.008257,0.014047,1.570800,0.395756,-1.400000,-0.056469,0.001340,1.562993,0.562577,-1.400000,-0.268334
0.007660,-0.001994,0.915557,0.007051,-0.028215,0.019417,0.999388,0.110678,0.006033,0.137285,-0.391415,0.312960,-0.004503,0.093234,0.014999,0.320027,-0.400918,0.307596,0.038634,-0.013146,0.007681,-0.003722,1.570800,0.437488,-1.400000,-0.080883,-0.014810,1.552159,0.628671,-1.400000,-0.299470
0.008426,-0.002259,0.915541,0.006812,-0.028336,0.019645,0.999382,0.109550,0.006884,0.136711,-0.391638,0.313912,-0.005155,0.091551,0.014093,0.320708,-0.400200,0.307526,0.038841,-0.015832,0.006933,-0.022110,1.570800,0.481115,-1.400000,-0.104531,-0.030199,1.542873,0.688027,-1.400000,-0.327367
0.009142,-0.002544,0.915506,0.006601,-0.028345,0.019993,0.999376,0.109095,0.007718,0.135931,-0.392494,0.314965,-0.005845,0.090313,0.013299,0.321589,-0.399896,0.307792,0.039030,-0.018371,0.006065,-0.039623,1.570800,0.527025,-1.400000,-0.126520,-0.045110,1.535711,0.738783,-1.400000,-0.353613
0.009824,-0.002838,0.915458,0.006389,-0.028264,0.020434,0.999371,0.109123,0.008579,0.134988,-0.393792,0.316087,-0.006567,0.089448,0.012562,0.322634,-0.399973,0.308329,0.039219,-0.020380,0.005330,-0.056440,1.570800,0.573606,-1.400000,-0.147499,-0.057827,1.530234,0.782089,-1.400000,-0.377015
0.010499,-0.003124,0.915402,0.006223,-0.028104,0.020888,0.999367,0.109343,0.009327,0.134031,-0.395200,0.317265,-0.007270,0.088884,0.011989,0.323696,-0.400329,0.309022,0.039337,-0.021313,0.005146,-0.075242,1.570800,0.617184,-1.400000,-0.169761,-0.066412,1.526156,0.819241,-1.400000,-0.395943
0.011181,-0.003393,0.915344,0.006097,-0.027877,0.021299,0.999366,0.109605,0.009970,0.133175,-0.396548,0.318458,-0.007952,0.088565,0.011559,0.324659,-0.400930,0.309800,0.039411,-0.021684,0.005373,-0.093879,1.570800,0.659844,-1.400000,-0.192769,-0.075048,1.527749,0.844051,-1.400000,-0.417181
0.011879,-0.003649,0.915288,0.005979,-0.027610,0.021635,0.999367,0.109811,0.010599,0.132493,-0.397747,0.319638,-0.008641,0.088443,0.011166,0.325461,-0.401709,0.310545,0.039463,-0.021378,0.006323,-0.111855,1.570800,0.701180,-1.400000,-0.216258,-0.078860,1.531023,0.865031,-1.400000,-0.436478
0.012600,-0.003889,0.915239,0.005881,-0.027281,0.021788,0.999373,0.109884,0.011223,0.132161,-0.398675,0.320756,-0.009343,0.088553,0.010800,0.325920,-0.402674,0.311202,0.039520,-0.020490,0.007966,-0.128991,1.570800,0.740623,-1.400000,-0.239544,-0.079815,1.533779,0.883115,-1.400000,-0.454870
0.013351,-0.004116,0.915195,0.005785,-0.026922,0.021807,0.999383,0.109902,0.011876,0.132070,-0.399523,0.321888,-0.010078,0.088748,0.010401,0.326120,-0.403638,0.311757,0.039577,-0.019458,0.009933,-0.145091,1.570800,0.777777,-1.400000,-0.261621,-0.079373,1.536075,0.897933,-1.400000,-0.473715
0.014142,-0.004321,0.915156,0.005694,-0.026495,0.021815,0.999395,0.109986,0.012523,0.132124,-0.400349,0.323020,-0.010776,0.088962,0.010029,0.326284,-0.404492,0.312247,0.039584,-0.017969,0.012528,-0.159173,1.570800,0.812534,-1.400000,-0.281682,-0.076225,1.535546,0.912972,-1.400000,-0.489411
0.014980,-0.004488,0.915124,0.005615,-0.025984,0.021938,0.999406,0.110218,0.013011,0.131996,-0.401108,0.324093,-0.011379,0.089221,0.009786,0.326614,-0.405302,0.312712,0.039464,-0.016401,0.015308,-0.171965,1.570800,0.843669,-1.400000,-0.300010,-0.071367,1.532840,0.927837,-1.400000,-0.501951
0.015898,-0.004618,0.915098,0.005563,-0.025454,0.021925,0.999420,0.110114,0.013387,0.132089,-0.401463,0.325081,-0.011931,0.089369,0.009627,0.326736,-0.406031,0.313179,0.039243,-0.014692,0.018322,-0.182957,1.570800,0.871015,-1.400000,-0.316253,-0.065978,1.529462,0.940635,-1.400000,-0.512213
0.016915,-0.004723,0.915078,0.005544,-0.024917,0.021910,0.999434,0.109678,0.013642,0.132218,-0.401429,0.326007,-0.012460,0.089295,0.009547,0.326837,-0.406650,0.313682,0.038924,-0.013169,0.021254,-0.191931,1.570800,0.894688,-1.400000,-0.330167,-0.060281,1.526502,0.951256,-1.400000,-0.520778
0.018035,-0.004816,0.915061,0.005539,-0.024385,0.022003,0.999445,0.108969,0.013811,0.132178,-0.401097,0.326857,-0.012981,0.088900,0.009510,0.327126,-0.407059,0.314219,0.038513,-0.011633,0.023997,-0.199328,1.570800,0.914905,-1.400000,-0.342388,-0.054912,1.524502,0.959917,-1.400000,-0.528148
0.019249,-0.004894,0.915046,0.005506,-0.023883,0.022200,0.999453,0.107919,0.013956,0.131954,-0.400401,0.327591,-0.013491,0.088164,0.009453,0.327623,-0.407284,0.314773,0.038012,-0.010461,0.026776,-0.205423,1.570800,0.931988,-1.400000,-0.353622,-0.049886,1.523860,0.967092,-1.400000,-0.534584
0.020538,-0.004967,0.915019,0.005466,-0.023422,0.022466,0.999458,0.106850,0.014123,0.131588,-0.400013,0.328512,-0.013990,0.087332,0.009416,0.328252,-0.407737,0.315475,0.037459,-0.009463,0.029103,-0.210159,1.570800,0.946490,-1.400000,-0.363679,-0.045303,1.523488,0.973849,-1.400000,-0.539476
0.021893,-0.005031,0.914977,0.005405,-0.023018,0.022768,0.999461,0.105793,0.014336,0.131148,-0.400012,0.329647,-0.014485,0.086417,0.009399,0.328942,-0.408438,0.316305,0.036870,-0.008712,0.031253,-0.214057,1.570800,0.958754,-1.400000,-0.372771,-0.041089,1.523562,0.980725,-1.400000,-0.543165
