0.000447,0.000062,0.900399,-0.002357,0.018637,0.012600,0.999744,-0.430643,0.237609,-0.578186,0.692370,-0.238755,0.051174,-0.254633,-0.011093,-0.437361,0.472454,-0.373859,-0.082886,-0.005823,-0.011168,-0.051891,1.600221,-0.000471,1.228813,0.076976,-0.058735,-1.487643,-0.143287,1.336499,0.084339
0.000757,-0.000075,0.898773,-0.006858,0.023684,0.011538,0.999629,-0.452152,0.261638,-0.591705,0.724815,-0.256954,0.055604,-0.265328,-0.005049,-0.451294,0.484304,-0.389426,-0.085133,-0.013882,-0.013435,-0.063316,1.572121,0.006974,1.128912,0.095132,-0.012211,-1.439595,-0.203264,1.257837,0.071259
0.000962,-0.000219,0.898229,-0.010414,0.027536,0.012841,0.999484,-0.463118,0.269197,-0.588323,0.729536,-0.261959,0.055731,-0.271458,0.001535,-0.456379,0.485095,-0.392093,-0.085098,-0.019812,-0.014355,-0.069124,1.566485,0.028010,1.065128,0.110023,0.030340,-1.415666,-0.274827,1.198231,0.041023
0.001134,-0.000434,0.898052,-0.013117,0.030751,0.014179,0.999340,-0.471503,0.273309,-0.583096,0.730250,-0.262903,0.055420,-0.276292,0.006798,-0.460131,0.484022,-0.392360,-0.085177,-0.023780,-0.014980,-0.068059,1.567766,0.054677,1.025669,0.125679,0.066135,-1.395653,-0.358096,1.149506,0.000853
0.001283,-0.000664,0.897917,-0.015158,0.033142,0.015087,0.999222,-0.478144,0.276767,-0.578973,0.731686,-0.263829,0.055187,-0.280146,0.010736,-0.463076,0.483518,-0.392323,-0.085626,-0.026457,-0.015725,-0.062607,1.568843,0.085191,0.999025,0.141899,0.097496,-1.375224,-0.442979,1.105174,-0.051514
0.001449,-0.000851,0.897732,-0.016894,0.034898,0.015509,0.999128,-0.482893,0.280136,-0.576460,0.733357,-0.266797,0.055238,-0.283285,0.014011,-0.465066,0.483822,-0.392791,-0.084866,-0.028475,-0.016314,-0.053859,1.568128,0.118168,0.978690,0.158793,0.121269,-1.350674,-0.527074,1.059723,-0.110305
0.001629,-0.000999,0.897541,-0.018457,0.036187,0.015404,0.999056,-0.486292,0.284056,-0.575782,0.735605,-0.270346,0.055475,-0.285828,0.017370,-0.465491,0.484189,-0.392791,-0.085851,-0.030195,-0.016364,-0.039390,1.565074,0.150790,0.961972,0.177859,0.135816,-1.321680,-0.606187,1.012083,-0.170810
0.001828,-0.001077,0.897402,-0.019609,0.037126,0.014425,0.999014,-0.488320,0.287868,-0.576239,0.737767,-0.272857,0.054216,-0.287648,0.020326,-0.464304,0.484211,-0.393091,-0.085491,-0.031984,-0.015659,-0.020440,1.559125,0.184938,0.947110,0.199408,0.140294,-1.289363,-0.672911,0.962544,-0.232136
0.002034,-0.001066,0.897324,-0.020469,0.037829,0.012962,0.998991,-0.489580,0.291520,-0.577583,0.739949,-0.273845,0.053265,-0.289354,0.022723,-0.462124,0.484815,-0.393457,-0.085806,-0.033641,-0.014146,0.003011,1.550388,0.217058,0.933592,0.222472,0.138306,-1.254686,-0.721275,0.915547,-0.291988
0.002226,-0.000971,0.897290,-0.020975,0.038272,0.011453,0.998982,-0.490455,0.294373,-0.578724,0.742183,-0.273551,0.052509,-0.290948,0.024156,-0.459755,0.486169,-0.393678,-0.086450,-0.035278,-0.012010,0.024741,1.538423,0.249593,0.919654,0.245028,0.133277,-1.221652,-0.753570,0.876146,-0.345061
0.002416,-0.000778,0.897275,-0.021360,0.038552,0.009977,0.998978,-0.490532,0.296693,-0.580577,0.743605,-0.273410,0.051699,-0.292352,0.025162,-0.457032,0.487861,-0.394548,-0.085842,-0.036715,-0.009537,0.043721,1.526263,0.279612,0.906481,0.269600,0.127505,-1.194728,-0.773393,0.847834,-0.392407
0.002598,-0.000507,0.897316,-0.021544,0.038888,0.008114,0.998978,-0.490496,0.298751,-0.583155,0.744817,-0.272279,0.051397,-0.293804,0.025834,-0.453923,0.489285,-0.394879,-0.086191,-0.038190,-0.006968,0.058365,1.513623,0.308457,0.895393,0.291883,0.118045,-1.174558,-0.785400,0.829420,-0.432161
0.002789,-0.000186,0.897386,-0.021745,0.039230,0.006363,0.998973,-0.490295,0.300412,-0.585534,0.745320,-0.271349,0.051292,-0.294996,0.026504,-0.450751,0.490345,-0.395064,-0.086011,-0.039508,-0.004580,0.068084,1.501227,0.336226,0.885471,0.307293,0.104975,-1.158958,-0.785400,0.816900,-0.459940
0.002988,0.000160,0.897499,-0.021795,0.039710,0.004739,0.998962,-0.490013,0.301489,-0.588171,0.744997,-0.270109,0.051008,-0.296406,0.026732,-0.447703,0.491400,-0.395116,-0.084997,-0.040527,-0.002726,0.076223,1.491688,0.360271,0.876392,0.320485,0.095980,-1.149251,-0.785400,0.808123,-0.484545
0.003203,0.000500,0.897665,-0.021671,0.040287,0.003139,0.998948,-0.489627,0.302089,-0.590995,0.744087,-0.268099,0.051245,-0.297850,0.026726,-0.444586,0.492107,-0.394884,-0.084421,-0.041311,-0.001404,0.085314,1.485837,0.379258,0.868511,0.335573,0.091344,-1.144202,-0.785400,0.800763,-0.506272
