0.000098,-0.000161,1.049087,0.004109,0.002375,0.021641,0.999755,0.103723,0.024200,-0.017664,0.189397,-0.103050,-0.236658,-0.049181,0.014322,0.209190,-0.182570,-0.061681,1.331817,-0.174828,1.216307,0.436036,0.058568,-1.323265,0.009863,1.362247,-0.180076
-0.000335,-0.000131,1.049210,0.007093,-0.006311,0.023914,0.999669,0.104739,0.022449,0.012085,0.165267,-0.093038,-0.247253,-0.060623,0.042406,0.189178,-0.178454,-0.102847,1.265841,-0.172453,1.094073,0.524588,0.119332,-1.290754,-0.037140,1.271234,-0.189103
-0.000799,-0.000019,1.049261,0.009208,-0.013241,0.024876,0.999560,0.103665,0.020522,0.030331,0.158957,-0.090350,-0.248770,-0.067900,0.058933,0.183137,-0.176485,-0.109645,1.230330,-0.147016,1.023204,0.595854,0.170572,-1.275742,-0.095309,1.205512,-0.215168
-0.001233,0.000126,1.049263,0.010712,-0.018414,0.025211,0.999455,0.103036,0.019019,0.042628,0.157261,-0.089993,-0.248734,-0.072905,0.069754,0.180798,-0.175564,-0.100515,1.208795,-0.107761,0.984506,0.656160,0.212281,-1.262478,-0.162626,1.155884,-0.251134
-0.001658,0.000292,1.049255,0.011758,-0.022224,0.024945,0.999373,0.103154,0.017971,0.051355,0.156628,-0.090083,-0.248071,-0.076396,0.076917,0.179802,-0.174906,-0.085905,1.193001,-0.062749,0.963037,0.710784,0.245625,-1.246592,-0.236153,1.115167,-0.291987
-0.002059,0.000473,1.049249,0.012475,-0.024945,0.024235,0.999317,0.103830,0.017249,0.057496,0.156379,-0.090245,-0.246930,-0.078776,0.081484,0.179498,-0.174349,-0.069740,1.179288,-0.017241,0.947367,0.761680,0.272477,-1.228077,-0.310584,1.079096,-0.336710
-0.002433,0.000652,1.049247,0.012944,-0.026824,0.023261,0.999286,0.104878,0.016786,0.061636,0.156392,-0.090427,-0.245599,-0.080349,0.084163,0.179610,-0.173879,-0.053670,1.166733,0.027945,0.933846,0.808492,0.294776,-1.208535,-0.380285,1.046120,-0.385903
-0.002778,0.000819,1.049252,0.013229,-0.028002,0.022204,0.999274,0.106049,0.016504,0.064104,0.156598,-0.090583,-0.244263,-0.081261,0.085484,0.179800,-0.173408,-0.038688,1.155011,0.073420,0.922376,0.850506,0.313219,-1.189297,-0.443537,1.015370,-0.439024
-0.003107,0.000977,1.049267,0.013387,-0.028650,0.021167,0.999276,0.107231,0.016327,0.065284,0.156916,-0.090659,-0.242969,-0.081711,0.085857,0.179846,-0.172811,-0.024459,1.144063,0.118170,0.912333,0.888433,0.327836,-1.169941,-0.501056,0.986928,-0.492593
-0.003433,0.001134,1.049288,0.013440,-0.028964,0.020292,0.999284,0.108246,0.016209,0.065530,0.157364,-0.090639,-0.241974,-0.081836,0.085646,0.179804,-0.172144,-0.011145,1.133662,0.160710,0.903387,0.923230,0.338994,-1.150603,-0.552856,0.961807,-0.543793
